ts_code,hold_ratio,top10_d_r
002351.SZ,53.9,53.9
002352.SZ,80.42,80.42
002353.SZ,58.550000000000004,58.550000000000004
002354.SZ,43.010000000000005,43.010000000000005
002355.SZ,44.04,44.04
002356.SZ,43.13,43.13
002357.SZ,51.440000000000005,51.440000000000005
002358.SZ,45.129999999999995,45.129999999999995
002360.SZ,39.17999999999999,39.17999999999999
002361.SZ,41.75,41.75
002362.SZ,39.769999999999996,39.769999999999996
002363.SZ,51.190000000000005,51.190000000000005
002364.SZ,35.56,35.56
002365.SZ,33.12,33.12
002366.SZ,39.9243,39.9243
002367.SZ,55.32,55.32
002368.SZ,38.9618,38.9618
002369.SZ,26.94,26.94
002370.SZ,52.14999999999999,52.14999999999999
002371.SZ,55.43,55.43
002372.SZ,74.03999999999999,74.03999999999999
002373.SZ,37.949999999999996,37.949999999999996
002374.SZ,43.82,43.82
002375.SZ,61.76,61.76
002376.SZ,42.92,42.92
002377.SZ,69.18,69.18
002378.SZ,67.25,67.25
002379.SZ,37.71,37.71
002380.SZ,61.089999999999996,61.089999999999996
002381.SZ,49.18,49.18
002382.SZ,48.78,48.78
002383.SZ,43.82,43.82
002384.SZ,24.84,24.84
002385.SZ,32.87,32.87
002386.SZ,32.39,32.39
002387.SZ,75.32,75.32
002388.SZ,42.07,42.07
002389.SZ,45.41,45.41
002390.SZ,47.870000000000005,47.870000000000005
002391.SZ,49.64999999999999,49.64999999999999
002392.SZ,42.60000000000001,42.60000000000001
002393.SZ,56.89,56.89
002394.SZ,51.290000000000006,51.290000000000006
002395.SZ,77.06,77.06
002396.SZ,45.480000000000004,45.480000000000004
002397.SZ,66.08999999999999,66.08999999999999
002398.SZ,39.980000000000004,39.980000000000004
002399.SZ,81.81,81.81
002400.SZ,18.6,18.6
002401.SZ,54.790000000000006,54.790000000000006
002402.SZ,28.56,28.56
002403.SZ,63.95,63.95
002404.SZ,55.550000000000004,55.550000000000004
002405.SZ,18.72,18.72
002406.SZ,43.69,43.69
002407.SZ,22.44,22.44
002408.SZ,67.51,67.51
002409.SZ,61.959999999999994,61.959999999999994
002410.SZ,52.75000000000001,52.75000000000001
002411.SZ,66.81,66.81
002412.SZ,57.36,57.36
002413.SZ,5.96,5.96
002414.SZ,76.4,76.4
002415.SZ,57.260000000000005,57.260000000000005
002416.SZ,44.62,44.62
002417.SZ,34.129999999999995,34.129999999999995
002418.SZ,48.86000000000001,48.86000000000001
002419.SZ,66.55,66.55
002420.SZ,38.910000000000004,38.910000000000004
002421.SZ,36.93,36.93
002422.SZ,48.19999999999999,48.19999999999999
002423.SZ,93.53999999999999,93.53999999999999
002424.SZ,68.15,68.15
002425.SZ,26.37,26.37
002426.SZ,21.75,21.75
002427.SZ,70.5,70.5
002428.SZ,33.54,33.54
002429.SZ,62.14,62.14
002430.SZ,63.33,63.33
002431.SZ,42.0,42.0
002432.SZ,28.43,28.43
002433.SZ,39.15,39.15
002434.SZ,83.60000000000001,83.60000000000001
002435.SZ,74.56,74.56
002436.SZ,23.38,23.38
002437.SZ,38.63,38.63
002438.SZ,40.46,40.46
002439.SZ,52.76,52.76
002440.SZ,52.11999999999999,52.11999999999999
002441.SZ,58.75,58.75
002442.SZ,53.21,53.21
002443.SZ,32.709999999999994,32.709999999999994
002444.SZ,59.22,59.22
002445.SZ,54.129999999999995,54.129999999999995
002446.SZ,31.84,31.84
002447.SZ,26.82,26.82
002448.SZ,28.78,28.78
002449.SZ,27.14,27.14
002451.SZ,46.01,46.01
002452.SZ,42.32,42.32
002453.SZ,36.43000000000001,36.43000000000001
002454.SZ,53.92,53.92
002455.SZ,44.86,44.86
002456.SZ,37.330000000000005,37.330000000000005
002457.SZ,38.65,38.65
002458.SZ,51.35000000000001,51.35000000000001
002459.SZ,81.61999999999999,81.61999999999999
002460.SZ,52.64,52.64
002461.SZ,89.50999999999999,89.50999999999999
002462.SZ,47.23,47.23
002463.SZ,48.7,48.7
002464.SZ,39.19,39.19
002465.SZ,40.209999999999994,40.209999999999994
002466.SZ,38.23,38.23
002467.SZ,26.77,26.77
002468.SZ,69.80999999999999,69.80999999999999
002469.SZ,34.510000000000005,34.510000000000005
002470.SZ,52.04,52.04
002471.SZ,40.650000000000006,40.650000000000006
002472.SZ,21.28,21.28
002473.SZ,62.32,62.32
002474.SZ,24.700000000000003,24.700000000000003
002475.SZ,41.1,41.1
002476.SZ,26.43,26.43
002478.SZ,57.78,57.78
002479.SZ,50.739999999999995,50.739999999999995
002480.SZ,47.839999999999996,47.839999999999996
002481.SZ,60.099999999999994,60.099999999999994
002482.SZ,72.63,72.63
002483.SZ,64.73,64.73
002484.SZ,50.989999999999995,50.989999999999995
002485.SZ,76.13999999999999,76.13999999999999
002486.SZ,18.85,18.85
002487.SZ,58.13,58.13
002488.SZ,46.8,46.8
002489.SZ,58.480000000000004,58.480000000000004
002490.SZ,71.19,71.19
002491.SZ,42.42,42.42
002492.SZ,42.35,42.35
002493.SZ,83.12,83.12
002494.SZ,38.4,38.4
002495.SZ,31.599999999999998,31.599999999999998
002496.SZ,53.17,53.17
002497.SZ,29.919999999999998,29.919999999999998
002498.SZ,67.77,67.77
002499.SZ,51.900000000000006,51.900000000000006
002500.SZ,54.24999999999999,54.24999999999999
002501.SZ,39.290000000000006,39.290000000000006
002502.SZ,45.88,45.88
002503.SZ,39.449600000000004,39.449600000000004
002504.SZ,64.77,64.77
002505.SZ,67.35,67.35
002506.SZ,55.7,55.7
002507.SZ,56.29,56.29
002508.SZ,70.55999999999999,70.55999999999999
002510.SZ,24.99,24.99
002511.SZ,62.6,62.6
002512.SZ,43.62,43.62
002513.SZ,64.69,64.69
002514.SZ,53.64999999999999,53.64999999999999
002515.SZ,29.29,29.29
002516.SZ,57.58,57.58
002517.SZ,41.89,41.89
002518.SZ,72.22,72.22
002519.SZ,47.11,47.11
002520.SZ,58.09,58.09
002521.SZ,32.72,32.72
002522.SZ,41.94,41.94
002523.SZ,45.54,45.54
002524.SZ,36.04,36.04
002526.SZ,29.409999999999997,29.409999999999997
002527.SZ,49.050000000000004,49.050000000000004
002528.SZ,67.73,67.73
002529.SZ,37.11,37.11
002530.SZ,63.74,63.74
002531.SZ,63.25,63.25
002532.SZ,65.94,65.94
002533.SZ,50.93,50.93
002534.SZ,80.75999999999999,80.75999999999999
002535.SZ,43.699999999999996,43.699999999999996
002536.SZ,47.19000000000001,47.19000000000001
002537.SZ,52.7584,52.7584
002538.SZ,45.370000000000005,45.370000000000005
002539.SZ,60.90999999999999,60.90999999999999
002540.SZ,62.85999999999999,62.85999999999999
002541.SZ,56.52,56.52
002542.SZ,45.039699999999996,45.039699999999996
002543.SZ,80.75,80.75
002544.SZ,50.940000000000005,50.940000000000005
002545.SZ,80.35000000000001,80.35000000000001
002546.SZ,44.64,44.64
002547.SZ,43.67000000000001,43.67000000000001
002548.SZ,31.009999999999998,31.009999999999998
002549.SZ,75.52000000000001,75.52000000000001
002550.SZ,44.25,44.25
002551.SZ,44.720000000000006,44.720000000000006
002552.SZ,74.79,74.79
002553.SZ,39.6,39.6
002554.SZ,38.45,38.45
002555.SZ,59.39000000000001,59.39000000000001
002556.SZ,51.029999999999994,51.029999999999994
002557.SZ,64.11,64.11
002558.SZ,63.300000000000004,63.300000000000004
002559.SZ,31.58,31.58
002560.SZ,50.53,50.53
002561.SZ,52.400000000000006,52.400000000000006
002562.SZ,55.349999999999994,55.349999999999994
002563.SZ,78.3,78.3
002564.SZ,30.34,30.34
002565.SZ,44.15,44.15
002566.SZ,49.05,49.05
002567.SZ,49.68000000000001,49.68000000000001
002568.SZ,67.49,67.49
002569.SZ,50.010000000000005,50.010000000000005
002570.SZ,40.04,40.04
002571.SZ,53.44,53.44
002572.SZ,70.30000000000001,70.30000000000001
002573.SZ,56.3,56.3
002574.SZ,55.74000000000001,55.74000000000001
002575.SZ,40.95,40.95
002576.SZ,43.150000000000006,43.150000000000006
002577.SZ,63.1,63.1
002578.SZ,40.06,40.06
002579.SZ,51.063900000000004,51.063900000000004
002580.SZ,24.3,24.3
002581.SZ,57.800000000000004,57.800000000000004
002582.SZ,47.54,47.54
002583.SZ,59.849999999999994,59.849999999999994
002584.SZ,50.699999999999996,50.699999999999996
002585.SZ,49.54,49.54
002586.SZ,62.63,62.63
002587.SZ,50.16,50.16
002588.SZ,63.88,63.88
002589.SZ,48.18,48.18
002590.SZ,60.95,60.95
002591.SZ,36.27,36.27
002592.SZ,45.71,45.71
002593.SZ,60.87,60.87
002594.SZ,77.81,77.81
002595.SZ,68.34,68.34
002596.SZ,31.730800000000002,31.730800000000002
002597.SZ,56.45,56.45
002598.SZ,49.96000000000001,49.96000000000001
002599.SZ,34.1545,34.1545
002600.SZ,57.95,57.95
002601.SZ,40.36,40.36
002602.SZ,33.0897,33.0897
002603.SZ,61.17,61.17
002605.SZ,50.13000000000001,50.13000000000001
002606.SZ,39.92,39.92
002607.SZ,88.57000000000001,88.57000000000001
002608.SZ,92.85,92.85
002609.SZ,52.4238,52.4238
002610.SZ,14.13,14.13
002611.SZ,49.0,49.0
002612.SZ,68.78999999999999,68.78999999999999
002613.SZ,52.02,52.02
002614.SZ,52.79,52.79
002615.SZ,65.89000000000001,65.89000000000001
002616.SZ,72.62,72.62
002617.SZ,55.35,55.35
002618.SZ,28.33,28.33
002619.SZ,44.41,44.41
002620.SZ,52.89999999999999,52.89999999999999
002621.SZ,65.53,65.53
002622.SZ,36.099999999999994,36.099999999999994
002623.SZ,57.1,57.1
002624.SZ,38.01,38.01
002625.SZ,42.75,42.75
002626.SZ,61.0,61.0
002627.SZ,50.26,50.26
002628.SZ,34.3,34.3
002629.SZ,26.840000000000003,26.840000000000003
002630.SZ,28.009999999999998,28.009999999999998
002631.SZ,62.55,62.55
002632.SZ,60.78,60.78
002633.SZ,60.35,60.35
002634.SZ,44.27,44.27
002635.SZ,59.709999999999994,59.709999999999994
002636.SZ,70.86,70.86
002637.SZ,46.17999999999999,46.17999999999999
002638.SZ,54.44999999999999,54.44999999999999
002639.SZ,35.550000000000004,35.550000000000004
002640.SZ,34.1,34.1
002641.SZ,72.43,72.43
002642.SZ,24.55,24.55
002643.SZ,34.12,34.12
002644.SZ,64.16000000000001,64.16000000000001
002645.SZ,63.04999999999999,63.04999999999999
002646.SZ,60.52,60.52
002647.SZ,49.4,49.4
002648.SZ,64.16,64.16
002649.SZ,30.19,30.19
002650.SZ,45.5,45.5
002651.SZ,74.62,74.62
002652.SZ,69.22999999999999,69.22999999999999
002653.SZ,86.94999999999999,86.94999999999999
002654.SZ,32.45,32.45
002655.SZ,18.130000000000003,18.130000000000003
002656.SZ,33.52,33.52
002657.SZ,30.33,30.33
002658.SZ,69.93,69.93
002659.SZ,28.84,28.84
002660.SZ,40.21,40.21
002661.SZ,44.53,44.53
002662.SZ,58.709999999999994,58.709999999999994
002663.SZ,42.63,42.63
002664.SZ,47.14,47.14
002665.SZ,27.310000000000002,27.310000000000002
002666.SZ,59.61000000000001,59.61000000000001
002667.SZ,57.49,57.49
002668.SZ,24.75,24.75
002669.SZ,41.18,41.18
002670.SZ,76.85,76.85
002671.SZ,46.31,46.31
002672.SZ,65.91000000000001,65.91000000000001
002673.SZ,51.33,51.33
002674.SZ,74.55000000000001,74.55000000000001
002675.SZ,45.83,45.83
002676.SZ,57.91,57.91
002677.SZ,72.30999999999999,72.30999999999999
002678.SZ,86.46000000000001,86.46000000000001
002679.SZ,73.38,73.38
002681.SZ,58.39000000000001,58.39000000000001
002682.SZ,47.410000000000004,47.410000000000004
002683.SZ,37.74,37.74
002684.SZ,37.09,37.09
002685.SZ,63.11,63.11
002686.SZ,63.21,63.21
002687.SZ,46.27,46.27
002688.SZ,38.05,38.05
002689.SZ,55.14,55.14
002690.SZ,81.88000000000001,81.88000000000001
002691.SZ,75.64,75.64
002692.SZ,51.519999999999996,51.519999999999996
002693.SZ,54.97,54.97
002694.SZ,39.75,39.75
002695.SZ,69.1,69.1
002696.SZ,53.24,53.24
002697.SZ,81.07,81.07
002698.SZ,53.209999999999994,53.209999999999994
002699.SZ,70.75000000000001,70.75000000000001
002700.SZ,62.48,62.48
002701.SZ,38.3,38.3
002702.SZ,47.28999999999999,47.28999999999999
002703.SZ,76.31,76.31
002705.SZ,80.72,80.72
002706.SZ,46.13000000000001,46.13000000000001
002707.SZ,55.73,55.73
002708.SZ,62.97,62.97
002709.SZ,44.18,44.18
002712.SZ,64.97999999999999,64.97999999999999
002713.SZ,61.12,61.12
002714.SZ,52.81,52.81
002715.SZ,52.400000000000006,52.400000000000006
002716.SZ,37.13,37.13
002717.SZ,46.7,46.7
002718.SZ,77.36999999999999,77.36999999999999
002719.SZ,50.290000000000006,50.290000000000006
002721.SZ,54.03999999999999,54.03999999999999
002722.SZ,40.89,40.89
002723.SZ,67.83999999999999,67.83999999999999
002724.SZ,65.02,65.02
002725.SZ,58.33,58.33
002726.SZ,60.38,60.38
002727.SZ,52.51,52.51
002728.SZ,66.48,66.48
002729.SZ,66.42999999999999,66.42999999999999
002730.SZ,67.12,67.12
002731.SZ,36.95,36.95
002732.SZ,67.24,67.24
002733.SZ,38.47,38.47
002734.SZ,47.089999999999996,47.089999999999996
002735.SZ,44.84,44.84
002736.SZ,72.53,72.53
002737.SZ,54.44,54.44
002738.SZ,51.64,51.64
002739.SZ,65.34,65.34
002740.SZ,39.580000000000005,39.580000000000005
002741.SZ,49.9702,49.9702
002742.SZ,60.71000000000001,60.71000000000001
002743.SZ,53.660000000000004,53.660000000000004
002745.SZ,57.18,57.18
002746.SZ,59.6,59.6
002747.SZ,65.50999999999999,65.50999999999999
002748.SZ,62.739999999999995,62.739999999999995
002749.SZ,65.55,65.55
002750.SZ,61.95,61.95
002751.SZ,29.98,29.98
002752.SZ,83.22,83.22
002753.SZ,53.0972,53.0972
002755.SZ,84.92,84.92
002756.SZ,69.51,69.51
002757.SZ,66.8,66.8
002758.SZ,49.46,49.46
002759.SZ,62.13000000000001,62.13000000000001
002760.SZ,40.980000000000004,40.980000000000004
002761.SZ,79.58999999999999,79.58999999999999
002762.SZ,64.91,64.91
002763.SZ,68.82999999999998,68.82999999999998
002765.SZ,67.35,67.35
002766.SZ,60.11,60.11
002767.SZ,71.24,71.24
002768.SZ,64.69,64.69
002769.SZ,57.93,57.93
002770.SZ,56.02,56.02
002771.SZ,50.910000000000004,50.910000000000004
002772.SZ,46.93,46.93
002773.SZ,78.55,78.55
002774.SZ,74.1,74.1
002775.SZ,57.06999999999999,57.06999999999999
002776.SZ,48.17,48.17
002777.SZ,55.349999999999994,55.349999999999994
002778.SZ,54.69,54.69
002779.SZ,77.94999999999999,77.94999999999999
002780.SZ,25.84,25.84
002781.SZ,53.41,53.41
002782.SZ,63.18,63.18
002783.SZ,38.11,38.11
002785.SZ,33.55,33.55
002786.SZ,61.24,61.24
002787.SZ,59.46,59.46
002788.SZ,43.19,43.19
002789.SZ,56.44,56.44
002790.SZ,65.71,65.71
002791.SZ,72.34,72.34
002792.SZ,66.96000000000001,66.96000000000001
002793.SZ,85.91000000000001,85.91000000000001
002795.SZ,66.12,66.12
002796.SZ,55.910000000000004,55.910000000000004
002797.SZ,20.46,20.46
002798.SZ,51.47,51.47
002799.SZ,70.0,70.0
002800.SZ,53.56,53.56
002801.SZ,76.47,76.47
002802.SZ,54.06,54.06
002803.SZ,41.17,41.17
002805.SZ,48.11,48.11
002806.SZ,66.83,66.83
002807.SZ,34.589999999999996,34.589999999999996
002808.SZ,57.97000000000001,57.97000000000001
002809.SZ,59.29,59.29
002810.SZ,56.10000000000001,56.10000000000001
002811.SZ,74.15,74.15
002812.SZ,50.36000000000001,50.36000000000001
002813.SZ,67.18,67.18
002815.SZ,72.48,72.48
002816.SZ,46.28000000000001,46.28000000000001
002817.SZ,38.05,38.05
002818.SZ,83.2,83.2
002819.SZ,68.99,68.99
002820.SZ,53.849999999999994,53.849999999999994
002821.SZ,55.290000000000006,55.290000000000006
002822.SZ,46.34,46.34
002823.SZ,69.60000000000001,69.60000000000001
002824.SZ,54.08,54.08
002825.SZ,72.05999999999999,72.05999999999999
002826.SZ,38.9505,38.9505
002827.SZ,73.93,73.93
002828.SZ,38.46,38.46
002829.SZ,50.16,50.16
002830.SZ,74.13000000000001,74.13000000000001
002831.SZ,79.57,79.57
002832.SZ,46.81,46.81
002833.SZ,50.78,50.78
002835.SZ,65.78,65.78
002836.SZ,74.88,74.88
002837.SZ,53.56,53.56
002838.SZ,66.24000000000001,66.24000000000001
002839.SZ,39.730000000000004,39.730000000000004
002840.SZ,53.19,53.19
002841.SZ,63.07,63.07
002842.SZ,61.4,61.4
002843.SZ,65.66,65.66
002845.SZ,69.9,69.9
002846.SZ,72.3,72.3
002847.SZ,57.98,57.98
002848.SZ,46.69,46.69
002849.SZ,42.4497,42.4497
002850.SZ,67.97,67.97
002851.SZ,54.53,54.53
002852.SZ,68.04,68.04
002853.SZ,76.77,76.77
002855.SZ,67.88,67.88
002856.SZ,66.51,66.51
002857.SZ,61.36000000000001,61.36000000000001
002858.SZ,38.44,38.44
002859.SZ,64.96999999999998,64.96999999999998
002860.SZ,45.7288,45.7288
002861.SZ,64.16,64.16
002862.SZ,56.266,56.266
002863.SZ,58.393600000000006,58.393600000000006
002864.SZ,55.12,55.12
002865.SZ,69.08000000000001,69.08000000000001
002866.SZ,53.83,53.83
002867.SZ,62.739999999999995,62.739999999999995
002868.SZ,64.82,64.82
002869.SZ,30.64,30.64
002870.SZ,76.58000000000001,76.58000000000001
002871.SZ,67.59,67.59
002872.SZ,45.13,45.13
002873.SZ,62.23,62.23
002875.SZ,73.48999999999998,73.48999999999998
002876.SZ,50.1,50.1
002877.SZ,72.44000000000001,72.44000000000001
002878.SZ,71.58,71.58
002879.SZ,53.01,53.01
002880.SZ,79.1,79.1
002881.SZ,77.32,77.32
002882.SZ,80.21000000000001,80.21000000000001
002883.SZ,55.61999999999999,55.61999999999999
002884.SZ,60.75000000000001,60.75000000000001
002885.SZ,64.25,64.25
002886.SZ,54.06,54.06
002887.SZ,74.56,74.56
002888.SZ,75.03,75.03
002889.SZ,74.03,74.03
002890.SZ,61.470000000000006,61.470000000000006
002891.SZ,60.3029,60.3029
002892.SZ,69.55000000000001,69.55000000000001
002893.SZ,47.769999999999996,47.769999999999996
002895.SZ,79.33,79.33
002896.SZ,53.44,53.44
002897.SZ,64.25999999999999,64.25999999999999
002898.SZ,66.86,66.86
002899.SZ,62.230000000000004,62.230000000000004
002900.SZ,59.22,59.22
002901.SZ,92.05,92.05
002902.SZ,45.4,45.4
002903.SZ,57.07000000000001,57.07000000000001
002905.SZ,78.15,78.15
002906.SZ,81.67,81.67
002907.SZ,86.99000000000001,86.99000000000001
002908.SZ,54.129999999999995,54.129999999999995
002909.SZ,68.38,68.38
002910.SZ,63.870000000000005,63.870000000000005
002911.SZ,90.77,90.77
002912.SZ,55.56999999999999,55.56999999999999
002913.SZ,78.74000000000001,78.74000000000001
002915.SZ,66.85,66.85
002916.SZ,76.30000000000001,76.30000000000001
002917.SZ,71.47,71.47
002918.SZ,75.30999999999999,75.30999999999999
002919.SZ,70.79,70.79
002920.SZ,83.49000000000001,83.49000000000001
002921.SZ,61.7,61.7
002922.SZ,50.67,50.67
002923.SZ,69.44999999999997,69.44999999999997
002925.SZ,72.65,72.65
002926.SZ,61.24000000000001,61.24000000000001
002927.SZ,68.65,68.65
002928.SZ,67.85000000000001,67.85000000000001
002929.SZ,69.86000000000001,69.86000000000001
002930.SZ,66.37,66.37
002931.SZ,74.31,74.31
002932.SZ,61.85,61.85
002933.SZ,53.8,53.8
002935.SZ,53.269999999999996,53.269999999999996
002936.SZ,62.78999999999999,62.78999999999999
002937.SZ,71.93,71.93
002938.SZ,72.82,72.82
002939.SZ,79.59,79.59
002940.SZ,59.370000000000005,59.370000000000005
002941.SZ,74.6,74.6
002942.SZ,75.84,75.84
002943.SZ,35.96,35.96
002945.SZ,90.43,90.43
002946.SZ,89.67999999999999,89.67999999999999
002947.SZ,67.61,67.61
002948.SZ,77.87,77.87
002949.SZ,69.04000000000002,69.04000000000002
002950.SZ,76.42999999999999,76.42999999999999
002951.SZ,86.72,86.72
002952.SZ,73.85,73.85
002953.SZ,73.72000000000001,73.72000000000001
002955.SZ,73.33,73.33
002956.SZ,58.737300000000005,58.737300000000005
002957.SZ,86.77999999999999,86.77999999999999
002958.SZ,46.39,46.39
002959.SZ,78.26,78.26
002960.SZ,69.07,69.07
002961.SZ,96.03,96.03
002962.SZ,68.50000000000001,68.50000000000001
002963.SZ,69.72,69.72
002965.SZ,76.63,76.63
002966.SZ,39.050000000000004,39.050000000000004
002967.SZ,72.0,72.0
002968.SZ,68.68,68.68
002969.SZ,88.02,88.02
002970.SZ,75.66000000000001,75.66000000000001
002971.SZ,70.71000000000001,70.71000000000001
002972.SZ,72.08,72.08
002973.SZ,89.17,89.17
002975.SZ,75.0,75.0
002976.SZ,75.1,75.1
002977.SZ,77.38999999999999,77.38999999999999
002978.SZ,90.12,90.12
002979.SZ,65.38000000000001,65.38000000000001
002980.SZ,75.9,75.9
002981.SZ,75.65999999999998,75.65999999999998
002982.SZ,66.28999999999999,66.28999999999999
002983.SZ,74.75,74.75
002984.SZ,70.56000000000002,70.56000000000002
002985.SZ,63.78000000000001,63.78000000000001
002986.SZ,61.00000000000001,61.00000000000001
002987.SZ,74.23,74.23
002988.SZ,74.99000000000001,74.99000000000001
002989.SZ,76.84,76.84
002990.SZ,76.35999999999999,76.35999999999999
002991.SZ,75.09740000000001,75.09740000000001
002992.SZ,66.92999999999999,66.92999999999999
002993.SZ,75.0403,75.0403
002995.SZ,72.57000000000001,72.57000000000001
002996.SZ,75.32,75.32
002997.SZ,75.0002,75.0002
002998.SZ,73.13,73.13
002999.SZ,55.3,55.3
003000.SZ,70.36000000000001,70.36000000000001
003002.SZ,73.16,73.16
003003.SZ,58.86,58.86
003005.SZ,75.0406,75.0406
003006.SZ,89.99,89.99
003007.SZ,74.64999999999999,74.64999999999999
003008.SZ,60.91,60.91
003009.SZ,75.03,75.03
003010.SZ,67.70999999999998,67.70999999999998
003011.SZ,60.08,60.08
003816.SZ,91.98000000000002,91.98000000000002
300001.SZ,55.13,55.13
300002.SZ,9.06,9.06
300003.SZ,61.36999999999999,61.36999999999999
300004.SZ,59.550000000000004,59.550000000000004
300005.SZ,38.11,38.11
300006.SZ,28.66,28.66
300007.SZ,29.23,29.23
300008.SZ,41.06,41.06
300009.SZ,43.879999999999995,43.879999999999995
300010.SZ,32.9,32.9
300011.SZ,39.22,39.22
300012.SZ,52.75,52.75
300013.SZ,33.82,33.82
300014.SZ,51.5,51.5
300015.SZ,59.379999999999995,59.379999999999995
300016.SZ,41.589999999999996,41.589999999999996
300017.SZ,23.1,23.1
300018.SZ,34.23,34.23
300019.SZ,48.18,48.18
300020.SZ,23.39,23.39
300021.SZ,51.029999999999994,51.029999999999994
300022.SZ,29.029999999999998,29.029999999999998
300023.SZ,70.47999999999999,70.47999999999999
300024.SZ,40.2,40.2
300025.SZ,13.63,13.63
300026.SZ,43.534000000000006,43.534000000000006
300027.SZ,48.489999999999995,48.489999999999995
300029.SZ,39.260000000000005,39.260000000000005
300030.SZ,40.25999999999999,40.25999999999999
300031.SZ,41.080000000000005,41.080000000000005
300032.SZ,48.099999999999994,48.099999999999994
300033.SZ,57.03,57.03
300034.SZ,53.599999999999994,53.599999999999994
300035.SZ,39.32000000000001,39.32000000000001
300036.SZ,34.26,34.26
300037.SZ,45.970000000000006,45.970000000000006
300038.SZ,29.07,29.07
300039.SZ,46.75,46.75
300040.SZ,43.74,43.74
300041.SZ,17.84,17.84
300042.SZ,44.11,44.11
300043.SZ,45.06,45.06
300044.SZ,13.3772,13.3772
300045.SZ,37.06,37.06
300046.SZ,36.73,36.73
300047.SZ,9.24,9.24
300048.SZ,32.300000000000004,32.300000000000004
300049.SZ,25.259999999999998,25.259999999999998
300050.SZ,39.31000000000001,39.31000000000001
300051.SZ,40.050000000000004,40.050000000000004
300052.SZ,23.77,23.77
300053.SZ,37.230000000000004,37.230000000000004
300054.SZ,45.16,45.16
300055.SZ,44.489999999999995,44.489999999999995
300056.SZ,53.059999999999995,53.059999999999995
300057.SZ,50.15,50.15
300058.SZ,36.97,36.97
300059.SZ,36.309999999999995,36.309999999999995
300061.SZ,57.05,57.05
300062.SZ,56.62,56.62
300063.SZ,29.83,29.83
300064.SZ,71.89999999999999,71.89999999999999
300065.SZ,40.99,40.99
300066.SZ,51.930000000000014,51.930000000000014
300067.SZ,48.07,48.07
300068.SZ,13.8433,13.8433
300069.SZ,42.22,42.22
300070.SZ,52.629999999999995,52.629999999999995
300071.SZ,32.6438,32.6438
300072.SZ,54.830000000000005,54.830000000000005
300073.SZ,36.12,36.12
300074.SZ,22.990000000000002,22.990000000000002
300075.SZ,25.05,25.05
300076.SZ,39.769999999999996,39.769999999999996
300077.SZ,8.85,8.85
300078.SZ,20.39,20.39
300079.SZ,19.080000000000002,19.080000000000002
300080.SZ,79.66,79.66
300081.SZ,48.620000000000005,48.620000000000005
300082.SZ,64.02,64.02
300083.SZ,37.760000000000005,37.760000000000005
300084.SZ,30.749999999999996,30.749999999999996
300085.SZ,57.449999999999996,57.449999999999996
300086.SZ,54.010000000000005,54.010000000000005
300087.SZ,50.89,50.89
300088.SZ,28.270000000000003,28.270000000000003
300089.SZ,53.87,53.87
300091.SZ,44.910000000000004,44.910000000000004
300092.SZ,51.61,51.61
300093.SZ,29.62,29.62
300094.SZ,47.510000000000005,47.510000000000005
300095.SZ,42.95,42.95
300096.SZ,37.85,37.85
300097.SZ,31.74,31.74
300098.SZ,23.91,23.91
300099.SZ,37.63,37.63
300100.SZ,63.84,63.84
300101.SZ,38.09000000000001,38.09000000000001
300102.SZ,26.85,26.85
300103.SZ,66.54,66.54
300105.SZ,48.92,48.92
300106.SZ,46.58,46.58
300107.SZ,54.349999999999994,54.349999999999994
300108.SZ,59.08,59.08
300109.SZ,39.9443,39.9443
300110.SZ,45.89,45.89
300111.SZ,22.810000000000002,22.810000000000002
300112.SZ,49.300000000000004,49.300000000000004
300113.SZ,60.730000000000004,60.730000000000004
300114.SZ,61.900000000000006,61.900000000000006
300115.SZ,56.36000000000001,56.36000000000001
300116.SZ,54.4896,54.4896
300117.SZ,60.15,60.15
300118.SZ,42.49,42.49
300119.SZ,64.94,64.94
300120.SZ,48.00000000000001,48.00000000000001
300121.SZ,41.19,41.19
300122.SZ,56.339999999999996,56.339999999999996
300123.SZ,56.82,56.82
300124.SZ,51.900000000000006,51.900000000000006
300125.SZ,34.44,34.44
300126.SZ,54.410000000000004,54.410000000000004
300127.SZ,62.510000000000005,62.510000000000005
300128.SZ,35.870000000000005,35.870000000000005
300129.SZ,15.32,15.32
300130.SZ,51.379999999999995,51.379999999999995
300131.SZ,19.92,19.92
300132.SZ,37.64,37.64
300133.SZ,64.2,64.2
300134.SZ,63.53,63.53
300135.SZ,40.13999999999999,40.13999999999999
300136.SZ,36.209999999999994,36.209999999999994
300137.SZ,24.039999999999996,24.039999999999996
300138.SZ,34.96,34.96
300139.SZ,20.67,20.67
300140.SZ,60.29,60.29
300141.SZ,60.040000000000006,60.040000000000006
300142.SZ,30.36,30.36
300143.SZ,39.69,39.69
300144.SZ,42.54,42.54
300145.SZ,29.380000000000003,29.380000000000003
300146.SZ,61.45,61.45
300147.SZ,47.49000000000001,47.49000000000001
300148.SZ,43.68,43.68
300149.SZ,61.68,61.68
300150.SZ,47.09,47.09
300151.SZ,62.47,62.47
300152.SZ,34.4,34.4
300153.SZ,45.43,45.43
300154.SZ,68.58,68.58
300155.SZ,65.58000000000001,65.58000000000001
300157.SZ,24.35,24.35
300158.SZ,52.410000000000004,52.410000000000004
300159.SZ,14.84,14.84
